time,x acceleration,y acceleration,z acceleration,magnitude acceleration
8.2047225,-0.038020862,0.049797739,0.157255602,0.169277067
8.2147895,-0.071792287,0.064418775,0.22088208,0.241024489
8.2248565,-0.076048302,0.090021996,0.279401014,0.303236262
8.2349235,-0.089585127,0.093236065,0.272644556,0.301750746
8.2449905,-0.063300988,0.089857251,0.258393137,0.280799491
8.2550585,-0.042673071,0.075113076,0.205965832,0.223349254
8.2651255,-0.03098488,0.05149387,0.113724251,0.128626929
8.2751925,0.019051763,0.01650605,0.031823471,0.040597447
8.2852595,0.043675375,-0.029207482,-0.060543825,0.080163397
8.2953265,0.058092151,-0.058262516,-0.127448836,0.151698466
8.3053935,0.070557949,-0.075144359,-0.181917989,0.209091496
8.3154605,0.075929467,-0.091733458,-0.179943969,0.215777995
8.3255285,0.049814541,-0.079346808,-0.159403285,0.184896759
8.3355955,0.031625324,-0.060793629,-0.104435365,0.124911056
8.3456625,0.025957407,-0.038136198,-0.017590764,0.049371972
8.3557295,-0.023248191,0.007301126,0.075975212,0.079787328
8.3657965,-0.044049122,0.051842291,0.16997739,0.183085393
8.3758635,-0.061372714,0.090629705,0.262763931,0.284649323
8.3859305,-0.078466427,0.094242352,0.29087442,0.315668385
8.3959985,-0.056671744,0.129169123,0.29278529,0.324991654
8.4060655,-0.055272926,0.111647467,0.258476168,0.286932366
8.4161325,-0.023966138,0.089948468,0.197083912,0.217961398
8.4261995,0.011276977,0.049974617,0.105613579,0.117383391
8.4362665,0.035206624,0.009708936,0.012060467,0.03846069
8.4463335,0.049855361,-0.042374425,-0.096298379,0.11642391
8.4564005,0.05482174,-0.063440956,-0.158244367,0.179085057
8.4664685,0.052497855,-0.10519384,-0.204170153,0.235599703
8.4765355,0.053530337,-0.118896771,-0.223151969,0.258454523
8.4866025,0.03127217,-0.103002413,-0.168341339,0.199815545
8.4966695,0.012346926,-0.059262426,-0.094980417,0.112631085
8.5067365,0.002779584,-0.013761806,-0.0051666,0.014960185
8.5168035,-0.014624087,0.03808752,0.110531672,0.117820939
8.5268705,-0.051834032,0.089496533,0.216790783,0.240197085
8.5369385,-0.070276835,0.117678924,0.266614323,0.299783855
8.5470055,-0.044492103,0.113739893,0.307457124,0.330826531
8.5570725,-0.037513908,0.118803764,0.294115532,0.319414423
8.5671395,-0.042099633,0.091226303,0.259378393,0.278157812
8.5772065,-0.029452105,0.066939199,0.170314189,0.185351574
8.5872735,-0.00158211,0.02793743,0.063743421,0.069614846
8.5973405,0.019711658,-0.033808875,-0.020366437,0.044117811
8.6074085,0.0563041,-0.085709163,-0.106566675,0.147894113
8.6174755,0.052248736,-0.106817849,-0.181542597,0.217020041
8.627543375,0.05383441,-0.129955921,-0.19649919,0.241658058
8.637610375,0.055696958,-0.114329164,-0.184967312,0.22446874
8.647677375,0.031596471,-0.084650068,-0.137815365,0.164793949
8.657744375,0.001979776,-0.016538137,-0.047705094,0.050529253
8.667811375,-0.022027183,0.020307819,0.039706687,0.049741585
8.677879375,-0.047683687,0.084903143,0.16154512,0.188624239
8.687946375,-0.056602062,0.094337278,0.234880899,0.259369142
8.698013375,-0.056786395,0.129056108,0.28427116,0.317317295
8.708080375,-0.055178265,0.132121236,0.308666913,0.340258615
8.718147375,-0.048113576,0.104655585,0.274088234,0.297308035
8.728214375,-0.024773538,0.072169204,0.220504934,0.233333556
8.738282375,-0.006123698,0.027001199,0.125159651,0.128185423
8.748349375,0.026604694,-0.016700434,0.027117047,0.041497572
8.758416375,0.042836227,-0.079374728,-0.067035989,0.112379329
8.768483375,0.038038522,-0.10395423,-0.131554751,0.171930403
8.778550375,0.058270729,-0.112865917,-0.183199698,0.22292672
8.788617375,0.056023279,-0.106549864,-0.198320598,0.231996855
8.798684375,0.055728351,-0.080477367,-0.175869629,0.201276879
8.808752375,0.039832092,-0.030153104,-0.110153942,0.120953281
8.818819375,0.008101537,0.012117989,0.000173078,0.01457774
8.828886375,-0.022862293,0.060461123,0.085949977,0.107543621
8.838953375,-0.044672234,0.091061942,0.17517381,0.202419736
8.849020375,-0.060541322,0.118365424,0.248978536,0.282251548
8.859087375,-0.055688315,0.117819385,0.270692756,0.300428301
8.869154375,-0.060654749,0.091197323,0.257224279,0.279571601
8.879222375,-0.053000716,0.076202449,0.23207482,0.249949217
8.889289375,-0.015190545,0.022999109,0.15991784,0.162275775
8.899356375,-0.009572267,-0.011519801,0.089250146,0.090498191
8.909423375,0.028051542,-0.038228931,-0.006864046,0.047910911
8.919490375,0.039559383,-0.072727979,-0.069002407,0.10777586
8.929557375,0.079266856,-0.088684811,-0.140265348,0.183909211
8.939624375,0.075594037,-0.086694145,-0.178444158,0.212303205
8.949692375,0.076717086,-0.068001035,-0.161379059,0.191188004
8.959759375,0.051412914,-0.04323963,-0.12798678,0.144546079
8.969826375,0.018772659,-0.006938397,-0.043695073,0.048060519
8.979893375,0.003829351,0.027323637,0.023985279,0.036558701
8.989960375,-0.041797953,0.065868994,0.115318202,0.139226725
9.000027375,-0.061606036,0.094150386,0.193772634,0.224070151
9.010094375,-0.070127457,0.111927603,0.239737596,0.273714748
9.020162375,-0.079195456,0.098382071,0.266228406,0.294666789
9.030229375,-0.065100624,0.08302858,0.248549935,0.270016493
9.040296375,-0.04795805,0.062318967,0.207810044,0.222190555
9.050363375,-0.018223578,0.027809321,0.137428279,0.14139303
9.060430375,0.012068571,-0.001280102,0.074379507,0.075363121
9.070497375,0.045129002,-0.028504939,-0.00961867,0.054237231
9.080564375,0.062610103,-0.065937096,-0.08193294,0.122395802
9.090632375,0.065438703,-0.070261916,-0.131631934,0.162929208
9.100699375,0.066617967,-0.069498105,-0.157814012,0.184859954
9.110766375,0.073637778,-0.067983676,-0.152700621,0.18265208
9.120833375,0.041279917,-0.046970683,-0.101475504,0.119195447
9.130900375,0.001184006,-0.025550743,-0.051295869,0.057319355
9.140967375,-0.039835984,0.012457036,0.024927265,0.048615346
9.151034375,-0.049904707,0.038758104,0.103834856,0.121549774
9.161102375,-0.076577667,0.060877281,0.179429998,0.20436562
9.171169375,-0.08845624,0.094493252,0.234357573,0.267725518
9.181236375,-0.07368462,0.09027297,0.258138199,0.283220695
9.191303375,-0.062745009,0.086912703,0.235352769,0.258614926
9.201370375,-0.033986247,0.05484776,0.201489204,0.211568526
9.211437375,0.00124966,0.047189461,0.127212024,0.135688267
9.221504375,0.044752853,0.014555711,0.057285756,0.074137335
9.231572375,0.069527606,-0.017973372,-0.02161014,0.074994188
9.241639375,0.079089101,-0.050313244,-0.085369933,0.126785385
9.251706375,0.082506351,-0.067828213,-0.122623129,0.16261733
9.261773375,0.082943074,-0.081123813,-0.156124751,0.194513661
9.271840375,0.061834598,-0.082424216,-0.140070636,0.173888044
9.281907375,0.024783752,-0.062571329,-0.107705128,0.12700315
9.291974375,-0.005569418,-0.028351395,-0.043015042,0.051818084
9.302042375,-0.032118381,0.010895007,0.04097261,0.05318878
9.312109375,-0.072754684,0.046167075,0.121502218,0.148954462
9.322176375,-0.088543592,0.077822457,0.197075141,0.229640836
9.332243375,-0.086572706,0.115875881,0.230724113,0.272315386
9.342310375,-0.066160889,0.124239994,0.251648959,0.288340142
9.352377375,-0.060061055,0.111133642,0.243086296,0.27395066
9.362444375,-0.009163692,0.088444509,0.195610414,0.214871679
9.372512375,0.024986989,0.041528643,0.128838134,0.137652616
9.382579375,0.043516514,0.010182561,0.041871911,0.061242375
9.392646375,0.077207905,-0.041704023,-0.041488919,0.097065012
9.402713375,0.084493518,-0.078743357,-0.106280746,0.156956261
9.412780375,0.079311185,-0.105425956,-0.141429529,0.193409431
9.422847375,0.058560669,-0.113378955,-0.160860411,0.205329519
9.432914375,0.025173323,-0.100396126,-0.140331421,0.174373124
9.442982375,0.008246548,-0.060782611,-0.085084589,0.104890031
9.453049375,-0.021348367,-0.025959719,-0.014729136,0.036696147
9.463116375,-0.047248362,0.036641394,0.075527315,0.096329512
9.473183375,-0.067153225,0.06836073,0.155147097,0.182355057
9.483250375,-0.077091162,0.112310358,0.23311387,0.269997667
9.493317375,-0.084859572,0.121088673,0.271562237,0.309208121
9.503384375,-0.067048323,0.129117924,0.269148506,0.305953974
9.513452375,-0.031542458,0.11170868,0.229471055,0.25715894
9.523519375,-0.02757123,0.077770325,0.16001198,0.180033969
9.533586375,0.008394107,0.021674094,0.0841274,0.087279131
9.543653375,0.031243811,-0.018987645,0.016181,0.039981635
9.553720375,0.070381994,-0.068146101,-0.084994542,0.129698066
9.563787375,0.076397911,-0.091685584,-0.140666467,0.184472063
9.573854375,0.059965883,-0.110866662,-0.170145789,0.211747287
9.583922375,0.054058185,-0.104542149,-0.156818231,0.196069645
9.593989375,0.051595493,-0.085945263,-0.11879788,0.155440083
9.604056375,0.007507012,-0.040982404,-0.063417147,0.075879161
9.614123375,-0.02695793,0.012891667,0.02683872,0.040165183
9.62418975,-0.052791139,0.05787839,0.113352953,0.137788622
9.63425675,-0.053442062,0.091806,0.202111348,0.22832738
9.64432375,-0.068547,0.124402236,0.236984727,0.276290369
9.65439175,-0.091347249,0.144594298,0.269916245,0.31954125
9.66445875,-0.076409304,0.119920418,0.23443768,0.274190288
9.67452575,-0.056721537,0.084236779,0.181153758,0.207677278
9.68459275,-0.014305195,0.022657467,0.116343804,0.119389615
9.69465975,0.014320973,-0.014601228,0.034761112,0.040331391
9.70472675,0.053111256,-0.060468122,-0.048017335,0.093716934
9.71479375,0.057458469,-0.095550575,-0.089332591,0.142869521
9.72486175,0.07502397,-0.1098123,-0.142179726,0.194685418
9.73492875,0.07727894,-0.094592125,-0.133203081,0.18072843
9.74499575,0.066514499,-0.073343746,-0.125420437,0.159792896
9.75506275,0.042997784,-0.048343591,-0.088299973,0.109465965
9.76512975,0.003165564,0.001448392,-0.008663819,0.009337045
9.77519675,-0.020152886,0.032834126,0.067531248,0.077747592
9.78526375,-0.058906038,0.076556078,0.152114146,0.180192863
9.79533175,-0.077673874,0.103034372,0.200623816,0.238535591
9.80539875,-0.095293736,0.110803037,0.222788272,0.266444785
9.81546575,-0.082974055,0.095504967,0.239111359,0.27051827
9.82553275,-0.068020751,0.073540395,0.202739339,0.226137683
9.83559975,-0.045372648,0.053478561,0.156028857,0.17106618
9.84566675,-0.023038011,0.004820408,0.097785326,0.100578111
9.85573375,0.020778328,-0.02836382,0.012144667,0.03719863
9.86580175,0.060763836,-0.052145305,-0.046850231,0.092770257
9.87586875,0.065928709,-0.076865231,-0.110333451,0.149760905
9.88593575,0.076456538,-0.079533955,-0.122617282,0.164943172
9.89600275,0.067859231,-0.057724645,-0.128756858,0.156573747
9.90606975,0.069487196,-0.053909848,-0.114977894,0.144757239
9.91613675,0.017282396,-0.022062257,-0.051643778,0.058758014
9.92620375,-0.004817411,0.018105209,0.035497277,0.040138046
9.93627175,-0.021877239,0.035614002,0.10048557,0.108831616
9.94633875,-0.06584016,0.057632405,0.157687712,0.180338114
9.95640575,-0.097414914,0.087747831,0.205149561,0.243465993
9.96647275,-0.100085731,0.088913163,0.224761122,0.261610906
9.97653975,-0.080991511,0.08998832,0.208888856,0.241437521
9.98660675,-0.057165359,0.056520155,0.190608705,0.206867312
9.99667375,-0.043210586,0.036255094,0.142232936,0.153009133
10.00674175,-0.000128136,0.021422736,0.075890427,0.078856243
10.01680875,0.031651938,-0.016050735,0.004165556,0.035732662
10.02687575,0.057008571,-0.041666838,-0.048690934,0.08577243
10.03694275,0.084084423,-0.055938028,-0.098241994,0.140892663
10.04700975,0.092669031,-0.060140897,-0.111856066,0.157214046
10.05707675,0.077963768,-0.05551595,-0.120219339,0.153665413
10.06714375,0.044877006,-0.048269021,-0.082470299,0.105570802
10.07721175,0.018549287,-0.01983604,-0.035738182,0.044886102
10.08727875,-0.003635854,-0.003672271,0.037639697,0.037992786
10.09734575,-0.034510568,0.041362765,0.100531179,0.114054266
10.10741275,-0.065891433,0.057579871,0.159968126,0.18233739
10.11747975,-0.079385993,0.067719126,0.211455783,0.235799839
10.12754675,-0.078064066,0.091639811,0.214432601,0.24591298
10.13761375,-0.073252721,0.075613178,0.200631418,0.226575108
10.14768175,-0.062407771,0.075722777,0.177249572,0.20259832
10.15774875,-0.043777939,0.054634958,0.113452356,0.133315129
10.16781575,0.015878982,0.0076126,0.048014411,0.051141739
10.17788275,0.052153299,-0.002399953,0.003247544,0.052309396
10.18794975,0.071274206,-0.02763586,-0.067701986,0.102114211
10.19801675,0.081022876,-0.066590559,-0.119179704,0.158753931
10.20808375,0.086723025,-0.08436624,-0.141460519,0.186144094
10.21815175,0.069274869,-0.070270869,-0.133346338,0.165886251
10.22821875,0.039146003,-0.054186367,-0.078830407,0.103357656
10.23828575,0.016966254,-0.029696254,-0.031056901,0.046197969
10.24835275,-0.015498228,0.008557071,0.044397324,0.047796871
10.25841975,-0.055617482,0.039186121,0.112652457,0.131603314
10.26848675,-0.067076079,0.06983823,0.182094575,0.206240182
10.27855375,-0.073158124,0.087127515,0.211707798,0.240340398
10.28862175,-0.087866731,0.109681815,0.222451472,0.263126054
10.29868875,-0.073204116,0.09508183,0.220479206,0.251018878
10.30875575,-0.04373573,0.089156499,0.182585156,0.207843774
10.31882275,-0.022493124,0.058798979,0.105032365,0.122454311
10.32888975,0.007653421,0.012815196,0.050395982,0.052560053
10.33895675,0.050891296,-0.021041169,-0.029227307,0.06234493
10.34902375,0.042703075,-0.072701027,-0.094323775,0.126514688
10.35909175,0.061788195,-0.08030396,-0.128133545,0.16335456
10.36915875,0.077510499,-0.089461394,-0.123919457,0.171368755
10.37922575,0.057611675,-0.090759878,-0.121806273,0.16245993
10.38929275,0.025832944,-0.062456595,-0.091560965,0.113804998
10.39935975,-0.003745096,-0.035943383,0.003044645,0.036265995
10.40942675,-0.016496777,0.015782183,0.062313192,0.066363807
10.41949475,-0.032020312,0.055980804,0.134146237,0.14884342
10.42956175,-0.0470655,0.094282625,0.203731027,0.229370237
10.43962875,-0.076497633,0.124497472,0.242332006,0.282977577
10.44969575,-0.068611411,0.132386225,0.237378829,0.28032543
10.45976275,-0.04849222,0.116659353,0.208629824,0.243900191
10.46982975,-0.024572997,0.059640668,0.157734489,0.170414232
10.47989675,-0.029537575,0.033979504,0.073315898,0.086036597
10.48996375,0.011688018,-0.013725827,0.005816225,0.018942982
10.50003175,0.041175398,-0.059870427,-0.056740796,0.092192187
10.51009875,0.046536363,-0.069681433,-0.114660391,0.142014578
10.52016575,0.070159882,-0.094340403,-0.149379403,0.190096624
10.53023275,0.05958606,-0.096789235,-0.133958541,0.175680236
10.54029975,0.04880681,-0.063318895,-0.111205271,0.136959846
10.55036675,0.040225838,-0.038143708,-0.040258664,0.068511463
10.56043375,0.007607748,0.005479499,0.02739479,0.028954745
10.57050175,-0.007731453,0.047942253,0.103130266,0.113991608
10.58056875,-0.029559356,0.081638807,0.184852706,0.204228238
10.59063575,-0.065125895,0.109634453,0.222125198,0.256126334
10.60070275,-0.065692737,0.102149999,0.238743569,0.267859384
10.61076975,-0.056822675,0.112490489,0.217190148,0.251106525
10.62083675,-0.050207866,0.072288725,0.186209845,0.205962608
10.63090387,-0.035890685,0.040607889,0.112568842,0.124935527
10.64097188,-0.030592934,0.004771876,0.037129819,0.048345857
10.65103888,0.010051227,-0.037862512,-0.023644386,0.045756464
10.66110587,0.035875171,-0.070973083,-0.097594122,0.125892093
10.67117287,0.047960096,-0.076517011,-0.119155145,0.149509105
10.68123988,0.055544145,-0.086776518,-0.120360841,0.158436259
10.69130688,0.06447457,-0.069648908,-0.095818323,0.13486694
10.70137388,0.045731275,-0.044169958,-0.059445133,0.087040557
10.71144187,0.041265573,-0.008516762,-0.002259364,0.042195823
10.72150888,0.002869293,0.032085335,0.068855057,0.076017896
10.73157588,-0.017381854,0.064527606,0.142362744,0.15726758
10.74164288,-0.036314873,0.076989704,0.184588997,0.20327145
10.75170987,-0.072111792,0.105754771,0.217683653,0.252527928
10.76177688,-0.072607554,0.102510827,0.22577503,0.258369291
10.77184388,-0.072057367,0.079850143,0.195988144,0.223561316
10.78191188,-0.058137623,0.035695863,0.146432991,0.161545036
10.79197887,-0.039608893,0.025616487,0.089537244,0.101202702
10.80204587,0.003249563,-0.009185903,0.012282076,0.015677687
10.81211288,0.019710763,-0.041014052,-0.043269396,0.062792573
10.82217988,0.052979958,-0.05802934,-0.091187913,0.120372404
10.83224687,0.070330502,-0.06999753,-0.113203264,0.150535753
10.84231487,0.05542583,-0.04993926,-0.106469611,0.130006655
10.85238188,0.049261823,-0.048321792,-0.091042902,0.114238929
10.86244888,0.050469694,-0.026561854,-0.050909953,0.076449626
10.87251587,0.03003806,0.012824954,0.012279153,0.034893296
10.88258287,-0.008128616,0.036452273,0.105406587,0.111827507
10.89264988,-0.028596219,0.044270585,0.132071645,0.142198973
10.90271688,-0.053866816,0.066925038,0.178191558,0.197820186
10.91278488,-0.062219016,0.077359741,0.195405176,0.219177824
10.92285187,-0.060322946,0.071386609,0.192104423,0.213632898
10.93291888,-0.052862987,0.05110757,0.176367227,0.191080815
10.94298588,-0.031947688,0.041859577,0.118711342,0.129866322
10.95305288,-0.005768607,0.021997627,0.060005296,0.064170149
10.96311987,0.004180905,-0.005471002,0.025255294,0.026177122
10.97318687,0.036455754,-0.025762595,-0.039427775,0.059559069
10.98325488,0.065597464,-0.028574411,-0.091076231,0.115820568
10.99332188,0.054378,-0.044541056,-0.098254273,0.120808835
11.00338887,0.052847071,-0.053324158,-0.097488288,0.123045703
11.01345587,0.040969768,-0.042584943,-0.065581201,0.088277365
11.02352288,0.023002718,-0.032612736,-0.039507297,0.056156407
11.03358988,0.010043552,-0.010033639,0.035964469,0.038665099
11.04365687,-0.023819702,0.021348934,0.084480572,0.090333395
11.05372387,-0.02347203,0.03421807,0.147659152,0.15337874
11.06379188,-0.0466023,0.066694073,0.182381673,0.199707156
11.07385888,-0.064322999,0.069115916,0.195684673,0.217271603
11.08392588,-0.068386239,0.076969933,0.204642023,0.22908384
11.09399287,-0.059043841,0.07784252,0.162252048,0.189397361
11.10405988,-0.022264068,0.059111878,0.124498916,0.139606171
11.11412688,-0.005497452,0.042188319,0.062955801,0.075983611
11.12419388,0.035958631,0.020112375,-0.006056546,0.041643878
11.13426187,0.032568836,-0.020266139,-0.066679893,0.076926287
11.14432888,0.060609405,-0.044894136,-0.092417582,0.119289534
11.15439588,0.062615256,-0.055301961,-0.113051822,0.14056917
11.16446288,0.040119647,-0.056569765,-0.119162162,0.137874382
11.17452987,0.038958299,-0.069507698,-0.083207633,0.115206681
11.18459687,0.018224446,-0.038975676,-0.03273973,0.05406592
11.19466388,-0.016092067,-0.000844082,0.014271884,0.021525654
11.20473188,-0.02426039,0.03287301,0.087169706,0.096269201
11.21479887,-0.031638471,0.06071016,0.148528633,0.163546541
11.22486587,-0.056997023,0.079891604,0.186678207,0.210903015
11.23493288,-0.04985442,0.086504056,0.220333026,0.241898857
11.24499988,-0.060308886,0.080394172,0.213127502,0.23563471
11.25506688,-0.031969716,0.074052136,0.17104743,0.189111091
11.26513487,0.001417456,0.059223359,0.132718347,0.145339516
11.27520188,0.022224846,0.026554527,0.049045275,0.060037703
11.28526888,0.01906153,-0.012957759,-0.001539572,0.023100124
11.29533588,0.033598092,-0.040091087,-0.071876314,0.088895059
11.30540287,0.061666289,-0.058778532,-0.113321963,0.141772756
11.31546988,0.053181057,-0.071991029,-0.132162861,0.159618153
11.32553688,0.041949807,-0.088418379,-0.104903727,0.143465633
11.33560388,0.02549196,-0.059522956,-0.069723369,0.095153405
11.34567187,0.005621742,-0.044640751,-0.020928354,0.049622541
11.35573887,0.005442387,0.01032399,0.061544284,0.062641066
11.36580588,-0.032750419,0.052145122,0.142666799,0.155388286
11.37587288,-0.032959256,0.077347663,0.188159307,0.206089539
11.38593987,-0.042111254,0.10585452,0.214639592,0.242999366
11.39600687,-0.043072016,0.11004332,0.234390902,0.262495382
11.40607388,-0.037985468,0.086959718,0.203550348,0.224583242
11.41614188,-0.022239291,0.06897043,0.157898211,0.173733565
11.42620888,-0.004454747,0.02974771,0.085305614,0.090453407
11.43627587,-0.000579578,-0.004059046,0.019751894,0.020172979
11.44634288,0.025748808,-0.039464192,-0.037270737,0.060079376
11.45640988,0.052836564,-0.05457718,-0.109711892,0.133443135
11.46647688,0.049086261,-0.088806141,-0.133507721,0.167691095
11.47654387,0.03323022,-0.069550748,-0.124227605,0.146198673
11.48661188,0.028765076,-0.064549844,-0.086507217,0.111703225
11.49667888,0.0099031,-0.035661401,-0.024840142,0.044573978
11.50674588,0.002552474,-0.002652973,0.016168136,0.016581979
11.51681287,-0.018242253,0.03575735,0.098044358,0.105943683
11.52687987,-0.0471717,0.075982101,0.164805527,0.187508162
11.53694688,-0.045568421,0.10162543,0.199236272,0.228252713
11.54701388,-0.033351541,0.088347409,0.223043795,0.242210909
11.55708187,-0.039591753,0.092395783,0.214818517,0.237173951
11.56714887,-0.017131666,0.063004955,0.172313937,0.184269398
11.57721588,-0.027318621,0.035963044,0.120079005,0.128291134
11.58728288,-0.003217851,0.006004926,0.063198461,0.063564606
11.59734988,0.01986893,-0.040775266,-0.015691003,0.047995878
11.60741687,0.033726913,-0.061254353,-0.073626385,0.101540362
11.61748388,0.043537856,-0.060228879,-0.113155317,0.135377947
11.62755163,0.052162344,-0.057906804,-0.112719115,0.137039071
11.63761863,0.059974946,-0.04494117,-0.105389045,0.12931958
11.64768563,0.022153529,-0.025028111,-0.063929948,0.072140303
11.65775262,0.018441753,-0.001828114,0.00463041,0.019101857
11.66781962,-0.004730069,0.03130168,0.047601013,0.057166644
11.67788663,-0.015692456,0.056910877,0.113476914,0.127914468
11.68795363,-0.040907541,0.076563771,0.165582038,0.186956811
11.69802162,-0.047778814,0.075799868,0.20092144,0.219995136
11.70808862,-0.036135464,0.077703247,0.200032078,0.217615253
11.71815563,-0.054797538,0.064418903,0.195846641,0.213327148
11.72822263,-0.034218399,0.022466738,0.145996789,0.151626896
11.73828962,-0.00784911,0.010610193,0.09434424,0.095262901
11.74835662,-0.001514118,-0.023674115,0.040590202,0.047014049
11.75842363,0.020825288,-0.036914057,-0.029778115,0.051798421
11.76849163,0.045851919,-0.049282782,-0.078592426,0.103479275
11.77855863,0.051455781,-0.04884996,-0.091325907,0.115647902
11.78862562,0.055701928,-0.030564091,-0.089834867,0.110032594
11.79869263,0.052231122,-0.019328702,-0.08458933,0.101277063
11.80875963,0.02562883,-0.013721113,-0.04835238,0.056418601
11.81882663,0.018342359,0.001060813,0.006155949,0.019376872
11.82889362,-0.010108319,0.023843009,0.077876726,0.082069798
11.83896163,-0.027886705,0.057905013,0.102147349,0.120684464
11.84902863,-0.057989177,0.052622858,0.154250718,0.172988999
11.85909563,-0.051252499,0.066216282,0.188234151,0.206018228
11.86916262,-0.03514606,0.064558304,0.180148036,0.194567046
11.87922962,-0.031000384,0.052851356,0.156929328,0.168466921
11.88929663,-0.028464383,0.047402628,0.117540144,0.129895788
11.89936363,0.004529948,0.017770145,0.084437302,0.086405767
11.90943162,0.028011607,-0.003657196,0.013015902,0.03110368
11.91949862,0.039800791,-0.022859562,-0.019329726,0.049802618
11.92956563,0.057756604,-0.032900473,-0.068434058,0.095401712
11.93963263,0.061487218,-0.04019683,-0.090433037,0.116510074
11.94969963,0.025782676,-0.04843764,-0.08727671,0.103093043
11.95976662,0.032237856,-0.028337909,-0.073334025,0.084971734
11.96983363,0.01488596,-0.022041006,-0.039178684,0.047353638
11.97990163,-0.003540644,0.00117688,0.015033191,0.015489288
11.98996863,-0.028967444,0.007198946,0.062199172,0.068990395
12.00003562,-0.045114055,0.023972926,0.111600543,0.122738178
12.01010263,-0.057760751,0.044411503,0.164581579,0.179988283
12.02016963,-0.054327586,0.057532509,0.187464657,0.203480893
12.03023663,-0.054761194,0.071935809,0.180107106,0.201524486
12.04030362,-0.029333288,0.057938269,0.168703866,0.180771345
12.05037162,-0.028735712,0.037964327,0.143082536,0.150796696
12.06043863,0.005570186,0.031818702,0.094567603,0.099932419
12.07050563,0.032888094,0.011187021,0.017024168,0.038685895
12.08057262,0.049714096,-0.015511092,-0.030572167,0.060388267
12.09063962,0.053867904,-0.035640735,-0.069326343,0.094753126
12.10070663,0.046542603,-0.059473785,-0.102532681,0.12734322
12.11077363,0.04141676,-0.062497288,-0.104002671,0.128210041
12.12084162,0.028186028,-0.047676917,-0.078680719,0.09621952
12.13090862,0.002235994,-0.037752475,-0.040938111,0.055733096
12.14097563,-0.02638864,-0.008995594,0.029724905,0.04075354
12.15104263,-0.051002631,0.020935499,0.077173891,0.09484394
12.16110963,-0.053820596,0.059260617,0.124013597,0.147607078
12.17117662,-0.054722109,0.071597036,0.175936872,0.197672526
12.18124363,-0.063847337,0.093560256,0.192980921,0.223766932
12.19131163,-0.038303968,0.092077859,0.183078076,0.208478076
12.20137863,-0.029539704,0.063113914,0.16853839,0.182376394
12.21144562,0.011972549,0.04590459,0.132304949,0.140553096
12.22151262,0.015618854,0.026415345,0.070039119,0.076466968
12.23157963,0.045910309,-0.015153132,0.004639766,0.048568522
12.24164663,0.050101575,-0.043181176,-0.047884018,0.081655747
12.25171362,0.064263924,-0.077784066,-0.091875545,0.13645999
12.26178162,0.038737219,-0.078150504,-0.112365358,0.142246431
12.27184863,0.040347295,-0.052400426,-0.087951479,0.110041681
12.28191563,0.015296764,-0.048938564,-0.065344389,0.083059396
12.29198262,-0.020257204,-0.025101987,-0.009214627,0.033546586
12.30204962,-0.030800263,0.01100033,0.03119548,0.045197583
12.31211663,-0.044780453,0.0469923,0.108124373,0.126112828
12.32218363,-0.04305483,0.076226423,0.157209409,0.179941614
12.33225163,-0.053133859,0.086477158,0.189829271,0.215259514
12.34231862,-0.04661319,0.094691309,0.21257494,0.237333813
12.35238563,-0.031412659,0.08530735,0.181287659,0.202803635
12.36245263,-0.022316017,0.057856372,0.147161554,0.159693104
12.37251963,0.006234173,0.030494216,0.109894325,0.114217008
12.38258662,0.011045135,0.002330591,0.039698501,0.041272238
12.39265362,0.043518396,-0.056119072,-0.021963896,0.074334473
12.40272163,0.049869367,-0.066795851,-0.07868832,0.114631981
12.41278863,0.053076922,-0.08894059,-0.097993487,0.142584402
12.42285562,0.039967025,-0.077765885,-0.091107806,0.126275605
12.43292262,0.025900799,-0.053871129,-0.089613258,0.107719478
12.44298963,0.017885317,-0.043226236,-0.044261668,0.064400989
12.45305663,-0.005451423,-0.000460267,0.016210236,0.017108524
12.46312362,-0.020587672,0.0521077,0.078028754,0.096060143
12.47319162,-0.034757485,0.080390316,0.146133029,0.170368858
12.48325863,-0.033049979,0.093552125,0.178616066,0.204323274
12.49332563,-0.049368435,0.104979466,0.196580467,0.22825821
12.50339263,-0.055764832,0.088642364,0.189400671,0.216425043
12.51345962,-0.02410564,0.070633561,0.159766982,0.176339645
12.52352663,-0.011519572,0.02913874,0.114861535,0.119058552
12.53359363,0.003013573,0.005359887,0.056932585,0.057263681
12.54366163,0.012812218,-0.029065522,0.007834684,0.032716048
12.55372862,0.045534105,-0.055507892,-0.054440501,0.090101326
12.56379562,0.051098644,-0.065897426,-0.069866626,0.108788269
12.57386263,0.057299333,-0.072920791,-0.088885279,0.128457184
12.58392963,0.029440374,-0.050584811,-0.072125405,0.092885051
12.59399662,0.030757844,-0.028453447,-0.05521058,0.069309824
12.60406362,0.027167343,-0.003630865,0.003770285,0.027666997
12.61413163,-0.002103828,0.022339434,0.045690143,0.05090251
12.62419863,-0.014604819,0.048956306,0.113961648,0.124889063
12.63426567,-0.041219636,0.076008705,0.138073227,0.162912853
12.64433267,-0.055802245,0.092797432,0.165180919,0.197509468
12.65439967,-0.056071345,0.077526204,0.170275013,0.195314843
12.66446667,-0.046063616,0.056666408,0.165033569,0.180468882
12.67453367,-0.044676327,0.050990169,0.148561378,0.163298666
